transaction_id,amount_paise,day,merchant_id,instrument_type
7481933,3920,2010-01-02,20561,DEBIT_CARD
7481934,66,2010-01-02,14528,DEBIT_CARD
7481935,7400,2010-01-02,22204,DEBIT_CARD
7481936,4520,2010-01-02,45989,DEBIT_CARD
7481937,4437,2010-01-02,85251,DEBIT_CARD
7481940,6000,2010-01-02,27092,DEBIT_CARD
7481942,17027,2010-01-02,68983,CREDIT_CARD
7481943,3427,2010-01-02,81833,CREDIT_CARD
7481944,478,2010-01-02,83271,DEBIT_CARD
7481945,6700,2010-01-02,61195,CREDIT_CARD
7481947,4208,2010-01-02,61195,DEBIT_CARD
7481946,8100,2010-01-02,61195,DEBIT_CARD
7481948,7856,2010-01-02,9932,DEBIT_CARD
7481949,898,2010-01-02,61195,DEBIT_CARD
7481950,1091,2010-01-02,55528,CREDIT_CARD
7481951,2574,2010-01-02,65698,DEBIT_CARD
7481952,8000,2010-01-02,61195,DEBIT_CARD
7481954,116,2010-01-02,14528,CREDIT_CARD
7481955,1323,2010-01-02,1344,DEBIT_CARD
7481956,347,2010-01-02,52106,DEBIT_CARD
7481957,4611,2010-01-02,60569,CREDIT_CARD
7481958,2587,2010-01-02,66428,DEBIT_CARD
7481959,1732,2010-01-02,20519,DEBIT_CARD
7481960,148,2010-01-02,14528,CREDIT_CARD
7481962,6206,2010-01-02,39021,CREDIT_CARD
7481961,7640,2010-01-02,39021,CREDIT_CARD
7481963,5669,2010-01-02,75781,CREDIT_CARD
7481964,222,2010-01-02,14528,DEBIT_CARD
7481966,537,2010-01-02,64347,DEBIT_CARD
7481967,3637,2010-01-02,2344,DEBIT_CARD
7481969,1247,2010-01-02,83271,DEBIT_CARD
7481970,12000,2010-01-02,27092,CREDIT_CARD
7481971,841,2010-01-02,20561,CREDIT_CARD
7481972,11121,2010-01-02,57998,DEBIT_CARD
7481974,2231,2010-01-02,81922,CREDIT_CARD
7481975,8469,2010-01-02,19964,DEBIT_CARD
7481976,7121,2010-01-02,67167,CREDIT_CARD
7481977,301,2010-01-02,30928,CREDIT_CARD
7481980,3550,2010-01-02,39021,CREDIT_CARD
7481981,4258,2010-01-02,77509,CREDIT_CARD
7481982,10230,2010-01-02,1218,DEBIT_CARD
7481985,1750,2010-01-02,83480,DEBIT_CARD
7481987,55,2010-01-02,14528,DEBIT_CARD
7481990,6500,2010-01-02,43293,DEBIT_CARD
7481991,3530,2010-01-02,39021,DEBIT_CARD
7481992,2500,2010-01-02,18563,DEBIT_CARD
7481993,1419,2010-01-02,17930,DEBIT_CARD
7481994,4769,2010-01-02,60569,DEBIT_CARD
7481996,180,2010-01-02,61195,DEBIT_CARD
7481997,3875,2010-01-02,43293,DEBIT_CARD
7481998,2254,2010-01-02,59350,DEBIT_CARD
7481999,1449,2010-01-02,18563,DEBIT_CARD
7482000,1788,2010-01-02,47399,DEBIT_CARD
7482001,5202,2010-01-02,74931,DEBIT_CARD
7482002,4000,2010-01-02,27092,CREDIT_CARD
7482003,996,2010-01-02,75781,DEBIT_CARD
7482004,7848,2010-01-02,22204,CREDIT_CARD
7482005,37086,2010-01-02,4802,CREDIT_CARD
7482007,1661,2010-01-02,78940,DEBIT_CARD
7482008,1493,2010-01-02,70801,CREDIT_CARD
7482009,117,2010-01-02,14528,DEBIT_CARD
7482010,3096,2010-01-02,85376,DEBIT_CARD
7482011,940,2010-01-02,35123,CREDIT_CARD
7482013,11746,2010-01-02,60569,CREDIT_CARD
7482014,2148,2010-01-02,88280,DEBIT_CARD
7482015,14692,2010-01-02,27865,CREDIT_CARD
7482016,1752,2010-01-02,69972,DEBIT_CARD
7482017,8651,2010-01-02,37882,DEBIT_CARD
7482018,1553,2010-01-02,59935,DEBIT_CARD
7482020,8547,2010-01-02,61195,DEBIT_CARD
7482021,3672,2010-01-02,69956,DEBIT_CARD
7482023,9617,2010-01-02,28395,CREDIT_CARD
7482024,5731,2010-01-02,36934,DEBIT_CARD
7482026,6200,2010-01-02,61195,DEBIT_CARD
7482027,114,2010-01-02,14528,DEBIT_CARD
7482028,314,2010-01-02,50783,CREDIT_CARD
7482029,6300,2010-01-02,59935,DEBIT_CARD
7482032,3311,2010-01-02,81833,DEBIT_CARD
7482034,3502,2010-01-02,98123,DEBIT_CARD
7482035,2353,2010-01-02,75781,DEBIT_CARD
7482036,43,2010-01-02,14528,CREDIT_CARD
7482037,6865,2010-01-02,72585,CREDIT_CARD
7482039,4000,2010-01-02,27092,DEBIT_CARD
7482040,4063,2010-01-02,88459,DEBIT_CARD
7482042,2890,2010-01-02,18563,DEBIT_CARD
7482043,125,2010-01-02,91325,DEBIT_CARD
7482044,1092,2010-01-02,47399,DEBIT_CARD
7482045,4062,2010-01-02,87312,CREDIT_CARD
7482046,3093,2010-01-02,60569,CREDIT_CARD
7482047,1292,2010-01-02,39261,DEBIT_CARD
7482049,4964,2010-01-02,68671,CREDIT_CARD
7482051,10403,2010-01-02,81833,CREDIT_CARD
7482052,5716,2010-01-02,71667,DEBIT_CARD
7482053,2919,2010-01-02,13523,DEBIT_CARD
7482054,5094,2010-01-02,96246,DEBIT_CARD
7482055,37400,2010-01-02,3558,DEBIT_CARD
7482056,8800,2010-01-02,30928,CREDIT_CARD
7482057,1436,2010-01-02,18563,CREDIT_CARD
7482060,127,2010-01-02,14528,DEBIT_CARD
7482061,1964,2010-01-02,55250,DEBIT_CARD
7482062,2903,2010-01-02,88459,DEBIT_CARD
7482063,875,2010-01-02,77572,DEBIT_CARD
7482064,10761,2010-01-02,9638,DEBIT_CARD
7482065,7005,2010-01-02,76639,CREDIT_CARD
7482066,316,2010-01-02,59935,CREDIT_CARD
7482067,2317,2010-01-02,68671,DEBIT_CARD
7482068,2072,2010-01-02,59935,DEBIT_CARD
7482069,5362,2010-01-02,26810,CREDIT_CARD
7482070,1707,2010-01-02,9932,DEBIT_CARD
7482071,1319,2010-01-02,59935,DEBIT_CARD
7482073,11300,2010-01-02,83229,DEBIT_CARD
7482074,1113,2010-01-02,24504,CREDIT_CARD
7482075,1188,2010-01-02,474,DEBIT_CARD
7482077,361,2010-01-02,68335,DEBIT_CARD
7482078,1007,2010-01-02,16751,CREDIT_CARD
7482079,1896,2010-01-02,18563,DEBIT_CARD
7482080,5530,2010-01-02,99370,CREDIT_CARD
7482081,9147,2010-01-02,60569,CREDIT_CARD
7482082,22353,2010-01-02,89949,DEBIT_CARD
7482083,5694,2010-01-02,98648,CREDIT_CARD
7482084,2557,2010-01-02,69956,CREDIT_CARD
7482085,2512,2010-01-02,37421,CREDIT_CARD
7482087,4941,2010-01-02,59935,DEBIT_CARD
7482088,16330,2010-01-02,48238,DEBIT_CARD
7482089,3219,2010-01-02,20519,DEBIT_CARD
7482090,24000,2010-01-02,27092,DEBIT_CARD
7482092,7298,2010-01-02,88459,CREDIT_CARD
7482095,18276,2010-01-02,20561,CREDIT_CARD
7482096,176,2010-01-02,14528,DEBIT_CARD
7482098,70,2010-01-02,14528,DEBIT_CARD
7482099,13760,2010-01-02,79927,DEBIT_CARD
7482102,90,2010-01-02,14528,DEBIT_CARD
7482103,11847,2010-01-02,17976,DEBIT_CARD
7482104,10000,2010-01-02,27092,DEBIT_CARD
7482105,8065,2010-01-02,60569,DEBIT_CARD
7482107,3519,2010-01-02,50867,CREDIT_CARD
7482108,6000,2010-01-02,27092,DEBIT_CARD
7482109,5223,2010-01-02,86959,DEBIT_CARD
7482110,2632,2010-01-02,54850,DEBIT_CARD
7482111,5773,2010-01-02,60569,DEBIT_CARD
7482113,3958,2010-01-02,73186,DEBIT_CARD
7482114,1056,2010-01-02,24504,CREDIT_CARD
7482115,21112,2010-01-02,20468,DEBIT_CARD
7482116,1488,2010-01-02,50783,DEBIT_CARD
7482117,13855,2010-01-02,12076,DEBIT_CARD
7482120,7200,2010-01-02,50867,CREDIT_CARD
7482122,9558,2010-01-02,75936,CREDIT_CARD
7482123,18634,2010-01-02,2793,CREDIT_CARD
7482124,5700,2010-01-02,26810,CREDIT_CARD
7482125,7107,2010-01-02,89705,DEBIT_CARD
7482126,7074,2010-01-02,81833,CREDIT_CARD
7482127,13690,2010-01-02,61641,CREDIT_CARD
7482128,120,2010-01-02,14528,DEBIT_CARD
7482131,2373,2010-01-02,18563,DEBIT_CARD
7482132,3791,2010-01-02,39021,CREDIT_CARD
7482133,12044,2010-01-02,81833,DEBIT_CARD
7482134,6356,2010-01-02,94958,CREDIT_CARD
7482135,1469,2010-01-02,68705,CREDIT_CARD
7482137,1820,2010-01-02,93938,CREDIT_CARD
7482138,590,2010-01-02,16798,DEBIT_CARD
7482139,3325,2010-01-02,30055,DEBIT_CARD
7482140,7943,2010-01-02,86737,DEBIT_CARD
7482141,1286,2010-01-02,88093,CREDIT_CARD
7482142,2833,2010-01-02,99697,CREDIT_CARD
7482145,817,2010-01-02,43732,DEBIT_CARD
7482148,2307,2010-01-02,39021,CREDIT_CARD
7482149,58,2010-01-02,14528,DEBIT_CARD
7482150,6605,2010-01-02,77020,DEBIT_CARD
7482151,10195,2010-01-02,73186,CREDIT_CARD
7482152,8200,2010-01-02,68671,DEBIT_CARD
7482153,4802,2010-01-02,60644,DEBIT_CARD
7482154,1572,2010-01-02,24504,DEBIT_CARD
7482155,797,2010-01-02,50783,DEBIT_CARD
7482156,898,2010-01-02,81833,DEBIT_CARD
7482157,12917,2010-01-02,60569,DEBIT_CARD
7482158,5073,2010-01-02,32175,CREDIT_CARD
7482159,355,2010-01-02,90865,DEBIT_CARD
7482161,3707,2010-01-02,36934,DEBIT_CARD
7482164,6928,2010-01-02,20561,CREDIT_CARD
7482165,3047,2010-01-02,64954,DEBIT_CARD
7482167,5200,2010-01-02,59935,DEBIT_CARD
7482169,3557,2010-01-02,75781,DEBIT_CARD
7482170,8000,2010-01-02,27092,CREDIT_CARD
7482171,76,2010-01-02,14528,DEBIT_CARD
7482173,8270,2010-01-02,75380,DEBIT_CARD
7482174,12233,2010-01-02,26810,CREDIT_CARD
7482176,2156,2010-01-02,34390,DEBIT_CARD
7482177,9100,2010-01-02,59935,DEBIT_CARD
7482178,1538,2010-01-02,25887,DEBIT_CARD
7482181,12000,2010-01-02,27092,DEBIT_CARD
7482182,5479,2010-01-02,20561,CREDIT_CARD
7482183,3084,2010-01-02,32606,DEBIT_CARD
7482184,2064,2010-01-02,54773,DEBIT_CARD
7482185,135,2010-01-02,96490,DEBIT_CARD
7482186,8903,2010-01-02,7821,DEBIT_CARD
7482188,4279,2010-01-02,75936,DEBIT_CARD
7482189,4401,2010-01-02,19957,DEBIT_CARD
7482190,2892,2010-01-02,50783,DEBIT_CARD
7482191,2417,2010-01-02,15143,CREDIT_CARD
7482192,2033,2010-01-02,86410,DEBIT_CARD
7482193,5431,2010-01-02,16798,CREDIT_CARD
7482194,9821,2010-01-02,75936,DEBIT_CARD
7482195,4764,2010-01-02,50867,CREDIT_CARD
7482196,7159,2010-01-02,3183,DEBIT_CARD
7482197,16266,2010-01-02,30286,CREDIT_CARD
7482198,217,2010-01-02,86438,DEBIT_CARD
7482199,1230,2010-01-02,10875,DEBIT_CARD
7482200,6238,2010-01-02,25887,CREDIT_CARD
7482202,20011,2010-01-02,72139,DEBIT_CARD
7482203,1897,2010-01-02,35451,CREDIT_CARD
7482204,4996,2010-01-02,75936,DEBIT_CARD
7482206,4308,2010-01-02,28913,DEBIT_CARD
7482208,8449,2010-01-02,43293,DEBIT_CARD
7482209,300,2010-01-02,60569,DEBIT_CARD
7482210,9838,2010-01-02,61195,DEBIT_CARD
7482211,641,2010-01-02,32606,CREDIT_CARD
7482213,1759,2010-01-02,89069,DEBIT_CARD
7482214,2318,2010-01-02,20519,DEBIT_CARD
7482215,8904,2010-01-02,31893,DEBIT_CARD
7482216,35363,2010-01-02,38035,DEBIT_CARD
7482217,9800,2010-01-02,61195,DEBIT_CARD
7482222,11207,2010-01-02,30286,CREDIT_CARD
7482223,96,2010-01-02,14528,DEBIT_CARD
7482224,8787,2010-01-02,92883,CREDIT_CARD
7482225,1564,2010-01-02,78680,DEBIT_CARD
7482226,834,2010-01-02,25000,DEBIT_CARD
7482230,3386,2010-01-02,15143,CREDIT_CARD
7482231,4866,2010-01-02,78454,CREDIT_CARD
7482232,828,2010-01-02,61195,CREDIT_CARD
7482233,12000,2010-01-02,27092,DEBIT_CARD
7482234,2072,2010-01-02,16798,CREDIT_CARD
7482236,1188,2010-01-02,54603,DEBIT_CARD
7482238,5292,2010-01-02,35315,DEBIT_CARD
7482239,16320,2010-01-02,54850,DEBIT_CARD
7482240,5825,2010-01-02,96188,CREDIT_CARD
7482241,4239,2010-01-02,83011,DEBIT_CARD
7482243,7213,2010-01-02,98648,DEBIT_CARD
7482244,1787,2010-01-02,50939,DEBIT_CARD
7482246,4326,2010-01-02,11947,DEBIT_CARD
7482247,353,2010-01-02,18563,DEBIT_CARD
7482248,4144,2010-01-02,39021,DEBIT_CARD
7482249,20624,2010-01-02,51300,DEBIT_CARD
7482250,6267,2010-01-02,10126,DEBIT_CARD
7482251,6018,2010-01-02,17493,DEBIT_CARD
7482252,10000,2010-01-02,27092,DEBIT_CARD
7482253,238,2010-01-02,18563,CREDIT_CARD
7482254,1844,2010-01-02,38324,CREDIT_CARD
7482255,6000,2010-01-02,27092,DEBIT_CARD
7482257,7808,2010-01-02,60569,DEBIT_CARD
7482258,4548,2010-01-02,75936,DEBIT_CARD
7482260,3583,2010-01-02,44700,CREDIT_CARD
7482261,9000,2010-01-02,50867,CREDIT_CARD
7482262,1241,2010-01-02,61195,DEBIT_CARD
7482263,3023,2010-01-02,8813,DEBIT_CARD
7482264,2000,2010-01-02,27092,CREDIT_CARD
7482265,380,2010-01-02,48919,CREDIT_CARD
7482267,9400,2010-01-02,43293,DEBIT_CARD
7482268,615,2010-01-02,42128,DEBIT_CARD
7482269,6458,2010-01-02,98648,CREDIT_CARD
7482271,2979,2010-01-02,30055,DEBIT_CARD
7482272,9551,2010-01-02,45926,DEBIT_CARD
7482273,1269,2010-01-02,48618,DEBIT_CARD
7482274,5711,2010-01-02,88728,DEBIT_CARD
7482276,4333,2010-01-02,30055,CREDIT_CARD
7482277,1288,2010-01-02,97448,CREDIT_CARD
7482278,4669,2010-01-02,88552,DEBIT_CARD
7482280,4760,2010-01-02,63314,DEBIT_CARD
7482281,6647,2010-01-02,13523,DEBIT_CARD
7482282,2711,2010-01-02,16566,CREDIT_CARD
7482283,1614,2010-01-02,27274,DEBIT_CARD
7482284,5919,2010-01-02,23481,DEBIT_CARD
7482285,4405,2010-01-02,88646,CREDIT_CARD
7482286,712,2010-01-02,43293,DEBIT_CARD
7482287,2253,2010-01-02,90250,DEBIT_CARD
7482288,2497,2010-01-02,2703,DEBIT_CARD
7482289,219,2010-01-02,56678,DEBIT_CARD
7482290,2125,2010-01-02,18563,DEBIT_CARD
7482292,15431,2010-01-02,79927,CREDIT_CARD
7482295,763,2010-01-02,75781,DEBIT_CARD
7482296,2556,2010-01-02,5865,DEBIT_CARD
7482297,8440,2010-01-02,88105,DEBIT_CARD
7482299,4284,2010-01-02,81215,CREDIT_CARD
7482301,14000,2010-01-02,27092,DEBIT_CARD
7482303,1478,2010-01-02,50404,DEBIT_CARD
7482304,17317,2010-01-02,9932,DEBIT_CARD
7482305,10157,2010-01-02,60569,DEBIT_CARD
7482306,12428,2010-01-02,3558,DEBIT_CARD
7482308,5215,2010-01-02,73760,DEBIT_CARD
7482310,3145,2010-01-02,25887,CREDIT_CARD
7482311,1507,2010-01-02,50783,DEBIT_CARD
7482312,466,2010-01-02,50783,DEBIT_CARD
7482313,2317,2010-01-02,99173,DEBIT_CARD
7482314,5575,2010-01-02,44578,DEBIT_CARD
7482315,4446,2010-01-02,89069,CREDIT_CARD
7482316,3993,2010-01-02,32606,DEBIT_CARD
7482317,2456,2010-01-02,30055,CREDIT_CARD
7482318,1630,2010-01-02,91295,CREDIT_CARD
7482319,8344,2010-01-02,92883,DEBIT_CARD
7482321,3061,2010-01-02,23866,CREDIT_CARD
7482322,5055,2010-01-02,59397,DEBIT_CARD
7482325,3731,2010-01-02,7131,DEBIT_CARD
7482326,1606,2010-01-02,16798,DEBIT_CARD
7482329,4802,2010-01-02,14451,DEBIT_CARD
7482330,9495,2010-01-02,25887,DEBIT_CARD
7482331,3232,2010-01-02,50743,CREDIT_CARD
7482332,5278,2010-01-02,30132,DEBIT_CARD
7482333,7400,2010-01-02,43293,DEBIT_CARD
7482334,10031,2010-01-02,21739,DEBIT_CARD
7482336,1673,2010-01-02,48919,DEBIT_CARD
7482337,2770,2010-01-02,2703,DEBIT_CARD
7482338,2373,2010-01-02,73311,DEBIT_CARD
7482339,4629,2010-01-02,20519,DEBIT_CARD
7482340,10076,2010-01-02,60569,DEBIT_CARD
7482341,1373,2010-01-02,41260,DEBIT_CARD
7482343,4943,2010-01-02,98374,DEBIT_CARD
7482344,2424,2010-01-02,35451,CREDIT_CARD
7482345,2080,2010-01-02,98374,CREDIT_CARD
7482346,935,2010-01-02,87593,DEBIT_CARD
7482347,11149,2010-01-02,40464,DEBIT_CARD
7482348,4392,2010-01-02,12014,DEBIT_CARD
7482350,3345,2010-01-02,26810,DEBIT_CARD
7482353,9371,2010-01-02,48144,DEBIT_CARD
7482354,4420,2010-01-02,22584,DEBIT_CARD
7482356,745,2010-01-02,21739,DEBIT_CARD
7482357,2643,2010-01-02,5865,DEBIT_CARD
7482358,2231,2010-01-02,59350,DEBIT_CARD
7482360,8018,2010-01-02,50783,DEBIT_CARD
7482362,4821,2010-01-02,22204,DEBIT_CARD
7482363,3687,2010-01-02,59397,DEBIT_CARD
7482364,14000,2010-01-02,27092,CREDIT_CARD
7482366,784,2010-01-02,47399,CREDIT_CARD
7482367,667,2010-01-02,80526,DEBIT_CARD
7482370,1693,2010-01-02,65835,DEBIT_CARD
7482371,18600,2010-01-02,3558,DEBIT_CARD
7482372,3454,2010-01-02,45926,DEBIT_CARD
7482373,1086,2010-01-02,77071,DEBIT_CARD
7482374,4993,2010-01-02,20561,DEBIT_CARD
7482375,740,2010-01-02,32858,DEBIT_CARD
7482376,7086,2010-01-02,56428,DEBIT_CARD
7482378,4486,2010-01-02,92883,DEBIT_CARD
7482379,1521,2010-01-02,48028,DEBIT_CARD
7482380,7900,2010-01-02,26810,DEBIT_CARD
7482381,2163,2010-01-02,56296,DEBIT_CARD
7482382,6647,2010-01-02,79050,DEBIT_CARD
7482384,1918,2010-01-02,23801,DEBIT_CARD
7482385,4319,2010-01-02,25887,DEBIT_CARD
7482386,5900,2010-01-02,59935,CREDIT_CARD
7482387,5294,2010-01-02,67825,DEBIT_CARD
7482388,4190,2010-01-02,30055,CREDIT_CARD
7482389,3916,2010-01-02,23146,CREDIT_CARD
7482390,2402,2010-01-02,30055,DEBIT_CARD
7482391,14,2010-01-02,87625,DEBIT_CARD
7482392,3143,2010-01-02,55060,DEBIT_CARD
7482393,12000,2010-01-02,27092,CREDIT_CARD
7482394,4903,2010-01-02,23274,DEBIT_CARD
7482395,16899,2010-01-02,73186,DEBIT_CARD
7482398,4143,2010-01-02,18563,CREDIT_CARD
7482399,9090,2010-01-02,83229,DEBIT_CARD
7482400,5410,2010-01-02,11468,DEBIT_CARD
7482401,2219,2010-01-02,68008,CREDIT_CARD
7482402,1390,2010-01-02,21739,CREDIT_CARD
7482403,1829,2010-01-02,76599,CREDIT_CARD
7482404,3158,2010-01-02,82585,CREDIT_CARD
7482405,2000,2010-01-02,27092,DEBIT_CARD
7482409,14622,2010-01-02,44795,DEBIT_CARD
7482410,110,2010-01-02,14528,CREDIT_CARD
7482411,3367,2010-01-02,27395,DEBIT_CARD
7482412,10602,2010-01-02,9932,DEBIT_CARD
7482413,9400,2010-01-02,22204,DEBIT_CARD
7482414,3401,2010-01-02,75781,CREDIT_CARD
7482416,10579,2010-01-02,9932,DEBIT_CARD
7482419,28100,2010-01-02,39991,DEBIT_CARD
7482420,8000,2010-01-02,27092,DEBIT_CARD
7482421,21630,2010-01-02,68685,DEBIT_CARD
7482422,12181,2010-01-02,50783,DEBIT_CARD
7482423,8657,2010-01-02,16790,DEBIT_CARD
7482424,1666,2010-01-02,44682,DEBIT_CARD
7482425,6615,2010-01-02,60569,DEBIT_CARD
7482427,4740,2010-01-02,87625,DEBIT_CARD
7482428,7613,2010-01-02,75936,DEBIT_CARD
7482429,4128,2010-01-02,99118,DEBIT_CARD
7482430,4026,2010-01-02,75936,DEBIT_CARD
7482431,1304,2010-01-02,60569,CREDIT_CARD
7482433,3600,2010-01-02,56041,DEBIT_CARD
7482434,6866,2010-01-02,54773,CREDIT_CARD
7482435,1470,2010-01-02,61791,DEBIT_CARD
7482436,5053,2010-01-02,48919,CREDIT_CARD
7482437,2548,2010-01-02,45926,DEBIT_CARD
7482438,206,2010-01-02,14528,DEBIT_CARD
7482439,123,2010-01-02,88459,CREDIT_CARD
7482440,10516,2010-01-02,48919,DEBIT_CARD
7482441,10000,2010-01-02,27092,CREDIT_CARD
7482442,889,2010-01-02,94208,DEBIT_CARD
7482444,4874,2010-01-02,12635,DEBIT_CARD
7482446,8296,2010-01-02,35451,CREDIT_CARD
7482447,1210,2010-01-02,50783,DEBIT_CARD
7482448,12000,2010-01-02,27092,CREDIT_CARD
7482449,8364,2010-01-02,12014,CREDIT_CARD
7482451,1864,2010-01-02,96310,DEBIT_CARD
7482453,95,2010-01-02,60569,DEBIT_CARD
7482455,654,2010-01-02,85247,DEBIT_CARD
7482456,5636,2010-01-02,26909,DEBIT_CARD
7482457,388,2010-01-02,16798,DEBIT_CARD
7482459,1811,2010-01-02,61195,CREDIT_CARD
7482460,5646,2010-01-02,17493,CREDIT_CARD
7482461,3396,2010-01-02,69972,DEBIT_CARD
7482462,311,2010-01-02,35451,DEBIT_CARD
7482463,2638,2010-01-02,96883,CREDIT_CARD
7482465,7913,2010-01-02,46284,DEBIT_CARD
7482466,4808,2010-01-02,78287,DEBIT_CARD
7482468,8000,2010-01-02,27092,DEBIT_CARD
7482469,1588,2010-01-02,39021,DEBIT_CARD
7482470,4747,2010-01-02,20561,CREDIT_CARD
7482472,795,2010-01-02,29209,DEBIT_CARD
7482474,3045,2010-01-02,98648,CREDIT_CARD
7482475,7479,2010-01-02,59397,CREDIT_CARD
7482476,2745,2010-01-02,99370,CREDIT_CARD
7482479,5300,2010-01-02,56431,DEBIT_CARD
7482478,4772,2010-01-02,44578,DEBIT_CARD
7482480,2167,2010-01-02,56431,DEBIT_CARD
7482482,10119,2010-01-02,55290,DEBIT_CARD
7482484,1747,2010-01-02,50783,DEBIT_CARD
7482485,11972,2010-01-02,75781,CREDIT_CARD
7482490,2339,2010-01-02,18563,CREDIT_CARD
7482491,5389,2010-01-02,30286,DEBIT_CARD
7482492,3613,2010-01-02,39021,DEBIT_CARD
7482493,4668,2010-01-02,69490,DEBIT_CARD
7482494,249,2010-01-02,14528,DEBIT_CARD
7482498,3860,2010-01-02,41122,DEBIT_CARD
7482499,3185,2010-01-02,37752,DEBIT_CARD
7482500,1301,2010-01-02,31893,DEBIT_CARD
7482501,5004,2010-01-02,11468,DEBIT_CARD
7482502,1402,2010-01-02,34256,CREDIT_CARD
7482504,7483,2010-01-02,98374,CREDIT_CARD
7482505,5685,2010-01-02,77246,CREDIT_CARD
7482506,115,2010-01-02,60569,DEBIT_CARD
7482508,8384,2010-01-02,73186,CREDIT_CARD
7482509,870,2010-01-02,22204,DEBIT_CARD
7482513,6159,2010-01-02,87625,CREDIT_CARD
7482514,308,2010-01-02,32355,DEBIT_CARD
7482516,923,2010-01-02,68952,DEBIT_CARD
7482517,4585,2010-01-02,51944,DEBIT_CARD
7482518,4245,2010-01-02,72515,DEBIT_CARD
7482519,3817,2010-01-02,71361,DEBIT_CARD
7482520,4022,2010-01-02,16798,DEBIT_CARD
7482521,9251,2010-01-02,31883,DEBIT_CARD
7482523,2246,2010-01-02,64718,DEBIT_CARD
7482524,7583,2010-01-02,69972,CREDIT_CARD
7482526,6998,2010-01-02,42636,DEBIT_CARD
7482530,1369,2010-01-02,28407,CREDIT_CARD
7482532,3218,2010-01-02,44578,DEBIT_CARD
7482535,185,2010-01-02,59935,DEBIT_CARD
7482536,4265,2010-01-02,86616,DEBIT_CARD
7482537,6046,2010-01-02,42142,DEBIT_CARD
7482539,1476,2010-01-02,68765,CREDIT_CARD
7482540,165,2010-01-02,45926,DEBIT_CARD
7482541,563,2010-01-02,32606,DEBIT_CARD
7482542,8000,2010-01-02,59935,DEBIT_CARD
7482543,1031,2010-01-02,19756,DEBIT_CARD
7482545,374,2010-01-02,26810,DEBIT_CARD
7482546,4674,2010-01-02,19756,CREDIT_CARD
7482548,975,2010-01-02,12029,DEBIT_CARD
7482549,2787,2010-01-02,17959,DEBIT_CARD
7482551,5098,2010-01-02,17493,CREDIT_CARD
7482552,12,2010-01-02,14528,DEBIT_CARD
7482553,8000,2010-01-02,27092,DEBIT_CARD
7482554,2990,2010-01-02,81536,CREDIT_CARD
7482556,5600,2010-01-02,61398,DEBIT_CARD
7482557,3074,2010-01-02,11468,DEBIT_CARD
7482558,8000,2010-01-02,27092,DEBIT_CARD
7482559,6999,2010-01-02,44919,CREDIT_CARD
7482560,14341,2010-01-02,54850,DEBIT_CARD
7482561,224,2010-01-02,60569,CREDIT_CARD
7482562,4121,2010-01-02,44919,DEBIT_CARD
7482563,4514,2010-01-02,86410,DEBIT_CARD
7482564,2690,2010-01-02,40726,CREDIT_CARD
7482565,9591,2010-01-02,22204,DEBIT_CARD
7482566,16000,2010-01-02,27092,DEBIT_CARD
7482569,26391,2010-01-02,72813,DEBIT_CARD
7482570,6912,2010-01-02,20884,DEBIT_CARD
7482572,3785,2010-01-02,13646,DEBIT_CARD
7482573,11904,2010-01-02,57212,DEBIT_CARD
7482574,1936,2010-01-02,59350,DEBIT_CARD
7482575,2181,2010-01-02,16798,CREDIT_CARD
7482576,4005,2010-01-02,34256,CREDIT_CARD
7482577,5268,2010-01-02,41122,DEBIT_CARD
7482578,2998,2010-01-02,50783,DEBIT_CARD
7482580,1515,2010-01-02,55060,DEBIT_CARD
7482581,6985,2010-01-02,60569,CREDIT_CARD
7482582,1327,2010-01-02,41943,DEBIT_CARD
7482584,2199,2010-01-02,18563,DEBIT_CARD
7482585,3329,2010-01-02,35451,DEBIT_CARD
7482586,6911,2010-01-02,48919,DEBIT_CARD
7482588,15149,2010-01-02,60569,DEBIT_CARD
7482589,5512,2010-01-02,34488,CREDIT_CARD
7482590,2430,2010-01-02,59787,DEBIT_CARD
7482592,3175,2010-01-02,50966,DEBIT_CARD
7482595,6727,2010-01-02,53566,CREDIT_CARD
7482596,971,2010-01-02,54041,DEBIT_CARD
7482599,5983,2010-01-02,24558,DEBIT_CARD
7482601,3223,2010-01-02,41217,DEBIT_CARD
7482603,1589,2010-01-02,99539,DEBIT_CARD
7482604,2700,2010-01-02,32606,CREDIT_CARD
7482605,141,2010-01-02,86438,DEBIT_CARD
7482607,10809,2010-01-02,44795,CREDIT_CARD
7482608,2793,2010-01-02,21461,CREDIT_CARD
7482609,3408,2010-01-02,48451,DEBIT_CARD
7482610,6258,2010-01-02,21355,DEBIT_CARD
7482611,2429,2010-01-02,3364,CREDIT_CARD
7482613,288,2010-01-02,27076,DEBIT_CARD
7482615,13814,2010-01-02,69965,CREDIT_CARD
7482616,5951,2010-01-02,30055,DEBIT_CARD
7482617,3026,2010-01-02,32858,DEBIT_CARD
7482618,5370,2010-01-02,36934,DEBIT_CARD
7482619,8580,2010-01-02,22938,CREDIT_CARD
7482620,3294,2010-01-02,78454,DEBIT_CARD
7482621,2168,2010-01-02,77684,DEBIT_CARD
7482622,10650,2010-01-02,22204,CREDIT_CARD
7482623,11403,2010-01-02,22204,DEBIT_CARD
7482624,8957,2010-01-02,40475,CREDIT_CARD
